HHID,Migration,Internal migration,International migration,Age (HH head),Female (HH head),Secondary education (HH head),HH size,Ethnic minority,Sex ratio,Married females,Married males,ln(savings + 1),Nonfarm income,Temp. anomaly (+),Temp. anomaly (-),Prec. anomaly (+),Prec. anomaly (-),zone,region,kebele
12560123,2,2,0,42.0,1.0,0.0,7.0,0,0.7142857142857143,0.4,0.0,3.713572066704308,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
12590124,0,0,0,40.0,0.0,1.0,5.0,0,0.6,0.3333333333333333,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
12590724,0,2,1,50.0,0.0,0.0,9.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
12690723,2,2,0,45.0,1.0,0.0,7.0,0,0.7142857142857143,0.2,0.0,3.9318256327243257,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
12740123,0,0,0,47.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,7.601402334583733,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
12804222,2,2,2,54.0,1.0,0.0,10.0,0,0.6,0.3333333333333333,0.25,6.2166061010848646,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
12810723,2,2,0,46.0,0.0,0.0,8.0,0,0.5,0.25,0.25,4.61512051684126,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
12850123,1,1,2,46.0,1.0,0.0,8.0,0,0.5,0.25,0.25,8.564267598802166,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
12880724,0,0,0,45.0,0.0,0.0,9.0,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,5.707110264748875,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13010124,2,0,2,22.0,1.0,0.0,4.0,0,0.5,0.5,0.5,3.4339872044851463,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
13080723,0,0,0,50.0,0.0,0.0,12.0,0,0.4166666666666667,0.2,0.1428571428571428,6.398594934535208,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
13104221,2,0,2,27.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,6.90875477931522,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
13170724,2,2,0,50.0,0.0,0.0,7.0,0,0.7142857142857143,0.4,0.5,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13204221,0,0,0,54.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
13270123,2,2,0,70.0,0.0,0.0,4.0,0,0.25,0.0,0.3333333333333333,5.525452939131784,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
13330123,0,0,0,43.0,0.0,0.0,7.0,0,0.8571428571428571,0.1666666666666666,1.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
13370724,0,0,0,40.0,0.0,1.0,8.0,0,0.625,0.2,0.3333333333333333,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13520723,0,0,0,35.0,0.0,1.0,6.0,0,0.3333333333333333,0.5,0.25,8.006700845440367,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
13530724,0,0,0,30.0,1.0,0.0,6.0,0,0.5,0.3333333333333333,0.0,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13550123,1,1,0,55.0,0.0,1.0,9.0,0,0.7777777777777778,0.1428571428571428,0.5,3.9318256327243257,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
13740723,2,2,0,56.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.4,6.771935555839602,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
13780724,2,2,0,70.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.5,4.8283137373023015,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13840123,2,0,2,48.0,0.0,0.0,8.0,0,0.625,0.2,0.3333333333333333,5.442417710521793,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
13930724,2,2,0,55.0,1.0,0.0,6.0,0,0.6666666666666666,0.25,0.0,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
13970723,0,0,0,55.0,1.0,0.0,2.0,0,0.5,1.0,0.0,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
14004111,2,2,0,80.0,0.0,0.0,12.0,0,0.5833333333333334,0.2857142857142857,0.6,8.006700845440367,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
14030101,2,2,0,62.0,1.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
14060124,2,1,2,66.0,0.0,1.0,9.0,0,0.5555555555555556,0.2,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
14104111,1,1,0,45.0,0.0,0.0,8.0,0,0.75,0.1666666666666666,0.5,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
14104222,2,0,2,35.0,0.0,1.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
14190123,1,1,0,50.0,0.0,0.0,8.0,0,0.875,0.1428571428571428,1.0,8.006700845440367,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
14204111,2,2,0,55.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.2,6.398594934535208,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
14204222,0,0,0,39.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,9.90353755128617,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
14210724,2,2,2,48.0,1.0,0.0,10.0,0,0.7,0.1428571428571428,0.3333333333333333,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
14220123,0,1,2,20.0,1.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,9.105090961257083,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
14240724,0,0,0,30.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,6.493753839851686,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
14380123,2,2,0,55.0,1.0,0.0,3.0,0,0.6666666666666666,0.5,0.0,7.313886831633462,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
14390724,2,2,0,75.0,1.0,0.0,7.0,0,0.7142857142857143,0.2,0.5,5.3981627015177525,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
14440723,0,0,0,30.0,0.0,0.0,4.0,0,0.5,0.5,0.5,6.2166061010848646,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
14480723,2,2,0,66.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
14590124,0,0,0,45.0,1.0,0.0,2.0,0,0.5,0.0,1.0,0.0,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
14604111,2,2,0,68.0,0.0,0.0,7.0,0,0.5714285714285714,0.5,0.6666666666666666,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
14630724,0,2,1,50.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
14700123,0,1,2,49.0,0.0,0.0,10.0,0,0.4,0.25,0.1666666666666666,3.9318256327243257,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
14704221,2,0,2,40.0,1.0,0.0,8.0,0,0.5,0.5,0.0,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
14780724,2,2,0,70.0,0.0,0.0,9.0,0,0.5555555555555556,0.4,0.25,6.2166061010848646,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
14890124,0,1,2,70.0,0.0,0.0,8.0,0,0.125,1.0,0.1428571428571428,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
14960123,2,2,0,54.0,0.0,0.0,8.0,0,0.375,0.6666666666666666,0.4,9.210440366976515,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
14980723,0,0,0,36.0,0.0,0.0,5.0,0,0.6,0.3333333333333333,0.5,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
15004222,0,1,2,50.0,0.0,0.0,11.0,0,0.4545454545454545,0.2,0.1666666666666666,8.517393171418904,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
15050123,1,1,0,55.0,0.0,0.0,9.0,0,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
15120724,2,2,1,50.0,1.0,0.0,7.0,0,0.5714285714285714,0.25,0.0,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
15160124,0,0,0,35.0,1.0,0.0,4.0,0,1.0,0.25,0.0,2.3978952727983707,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
15240124,2,0,2,67.0,0.0,1.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
15304221,1,1,0,40.0,0.0,0.0,4.0,0,0.75,0.3333333333333333,1.0,5.420534999272286,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
15360724,1,1,0,38.0,0.0,0.0,7.0,0,0.7142857142857143,0.2,0.5,6.398594934535208,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
15560124,2,0,2,45.0,1.0,0.0,4.0,0,0.5,0.0,0.0,0.0,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
15810123,0,0,0,45.0,1.0,0.0,5.0,0,0.4,0.5,0.0,3.4339872044851463,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
15820123,0,0,0,26.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
15940124,2,2,2,50.0,0.0,1.0,8.0,0,0.5,0.25,0.0,6.2166061010848646,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
16070123,2,2,0,38.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,3.044522437723423,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
16204222,2,0,2,68.0,0.0,0.0,8.0,0,0.625,0.2,0.3333333333333333,8.294299608857235,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
16320124,0,0,0,35.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
16370124,2,0,2,35.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,0.0,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
16590123,0,0,0,35.0,0.0,1.0,5.0,0,0.4,0.5,0.3333333333333333,5.303304908059076,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
16604222,0,0,0,68.0,0.0,0.0,5.0,0,0.2,0.0,0.25,6.90875477931522,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
16704112,0,0,0,42.0,0.0,0.0,8.0,0,0.875,0.1428571428571428,1.0,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
16804112,1,1,0,70.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
16840124,0,0,0,46.0,0.0,0.0,9.0,0,0.1111111111111111,1.0,0.125,6.90875477931522,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
17004111,0,0,0,70.0,1.0,0.0,2.0,0,1.0,0.5,0.0,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
17104112,2,2,0,40.0,1.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
17210123,2,2,0,66.0,0.0,0.0,8.0,0,0.25,0.5,0.1666666666666666,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
17340123,0,0,0,45.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
17504111,2,2,0,78.0,1.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
17700123,2,0,2,40.0,1.0,0.0,6.0,0,0.5,0.3333333333333333,0.0,9.472781556562168,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
17870123,0,1,2,36.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,10.12667110305036,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
18090123,0,0,0,40.0,1.0,0.0,4.0,0,0.5,0.0,0.0,5.017279836814924,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
18204221,2,0,2,37.0,0.0,0.0,5.0,0,0.2,1.0,0.25,5.993961427306569,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
18204222,0,0,0,38.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,8.006700845440367,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
18280123,2,0,2,65.0,1.0,0.0,5.0,0,0.6,0.3333333333333333,0.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
18304111,0,0,0,42.0,0.0,1.0,5.0,0,0.6,0.3333333333333333,0.5,10.308985993422082,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
18400123,2,0,2,65.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,3.044522437723423,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
18504222,0,0,0,36.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
18560123,2,2,0,60.0,0.0,0.0,9.0,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
18704112,2,2,0,75.0,0.0,0.0,11.0,0,0.0909090909090909,1.0,0.2,7.090909822079984,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
18940123,1,1,0,52.0,0.0,0.0,7.0,0,0.8571428571428571,0.1666666666666666,1.0,3.4339872044851463,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
19004112,2,2,0,57.0,1.0,0.0,6.0,0,0.3333333333333333,1.0,0.25,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
19004221,2,2,0,50.0,0.0,0.0,5.0,0,0.2,1.0,0.5,6.398594934535208,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
19010123,2,2,2,70.0,0.0,0.0,8.0,0,0.25,0.5,0.1666666666666666,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
19030202,1,1,0,47.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.2,8.006700845440367,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
19204222,0,1,2,53.0,0.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,10.59665973278358,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
19420123,2,0,2,57.0,0.0,0.0,9.0,0,0.5555555555555556,0.6,0.25,9.90353755128617,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
19700123,0,0,0,30.0,0.0,0.0,4.0,0,0.5,0.5,0.5,4.61512051684126,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
19810123,2,0,2,38.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,8.691314551644853,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
20030102,2,0,2,72.0,0.0,1.0,11.0,0,0.4545454545454545,0.8,0.5,6.2166061010848646,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
20030123,2,0,2,46.0,0.0,0.0,8.0,0,0.75,0.1666666666666666,0.5,5.525452939131784,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
20220123,2,2,0,73.0,0.0,0.0,7.0,0,0.4285714285714285,0.6666666666666666,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
20304111,0,0,0,41.0,0.0,1.0,4.0,0,0.5,0.5,0.5,6.68586094706836,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
20420123,0,1,2,35.0,1.0,0.0,6.0,0,0.3333333333333333,0.5,0.0,8.006700845440367,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
20520123,0,0,0,55.0,0.0,0.0,4.0,0,0.5,0.5,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
20804222,0,0,0,32.0,0.0,1.0,4.0,0,0.5,0.5,0.5,8.517393171418904,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
21180123,2,0,2,47.0,0.0,0.0,4.0,0,0.75,0.3333333333333333,1.0,7.365812837209472,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
21604222,1,1,2,58.0,1.0,0.0,8.0,0,0.625,0.2,0.0,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
21610123,2,0,2,66.0,0.0,0.0,6.0,0,0.6666666666666666,0.0,1.0,3.044522437723423,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
21704221,2,2,2,63.0,0.0,0.0,12.0,0,0.5833333333333334,0.1428571428571428,0.2,6.90875477931522,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
21804111,0,0,0,80.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
21904221,2,0,2,28.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,6.398594934535208,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
22030101,0,0,0,87.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,1.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
22070123,0,0,0,67.0,1.0,0.0,3.0,0,0.6666666666666666,0.5,0.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
22460123,1,0,1,53.0,0.0,1.0,6.0,0,0.3333333333333333,0.5,0.25,5.993961427306569,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
22800123,0,0,0,37.0,0.0,1.0,5.0,0,0.4,0.5,0.3333333333333333,3.044522437723423,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
23104111,2,2,0,50.0,1.0,0.0,4.0,0,0.75,0.3333333333333333,0.0,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
23204111,0,0,0,60.0,1.0,0.0,4.0,0,0.5,0.5,0.0,7.741099090035366,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
23290123,2,0,2,31.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,8.24301946898925,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
23504222,1,1,0,74.0,0.0,0.0,11.0,0,0.5454545454545454,0.3333333333333333,0.4,8.517393171418904,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
23520123,0,0,0,25.0,0.0,0.0,4.0,0,0.5,0.5,0.5,7.244941546337007,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
23804111,0,0,0,80.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
23804221,2,2,2,68.0,1.0,0.0,7.0,0,0.7142857142857143,0.8,0.0,6.2166061010848646,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
24004222,2,2,0,70.0,1.0,0.0,10.0,1,0.6,0.3333333333333333,0.25,8.294299608857235,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
24030101,2,2,2,55.0,1.0,0.0,6.0,0,0.6666666666666666,0.5,0.5,8.006700845440367,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
24030102,0,0,0,36.0,0.0,0.0,4.0,0,0.75,0.3333333333333333,1.0,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
24304111,2,2,0,65.0,1.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,5.303304908059076,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
24504111,2,2,0,76.0,0.0,0.0,13.0,0,0.5384615384615384,0.2857142857142857,0.3333333333333333,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
24604222,2,2,0,65.0,1.0,0.0,4.0,1,0.75,0.6666666666666666,0.0,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
25004111,2,2,0,90.0,0.0,0.0,5.0,0,0.4,0.5,0.6666666666666666,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
25204111,2,2,0,70.0,1.0,0.0,5.0,0,0.4,0.5,0.6666666666666666,5.993961427306569,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
25304111,0,0,0,38.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,6.90875477931522,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
25304222,1,1,0,62.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,12.611541086966117,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
25504111,0,0,0,45.0,0.0,0.0,8.0,0,0.25,0.5,0.1666666666666666,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
25504112,2,2,0,60.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
25604222,2,2,0,43.0,1.0,0.0,5.0,0,1.0,0.2,0.0,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
